name,is_hot,genre,style,popularity,engagement,valence,arousal,danceable,not_danceable,mood_group,aggressive,not_aggressive,happy,not_happy,sad,not_sad,relaxing,not_relaxing,bright,dark,acoustic,not_acoustic,electronic,not_electronic,instrumental,vocal,male,female,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,tempo,zero_crossing_rate,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
Can't Help Myself 99 Percent,1,dance,dance,0.7905135,0.7615445,5.406399,4.3022423,0.9623729,0.037627146,"rollicking, cheerful, fun, sweet, amiable/good natured",0.011332795,0.98866725,0.5857992,0.41420078,0.80396736,0.19603267,0.5152921,0.48470786,0.50648487,0.4935151,0.008091884,0.99190813,0.86101264,0.13898738,0.041748933,0.95825106,0.15774505,0.84225494,-55.370785,84.837906,3.259861,21.55298,6.957318,13.777776,7.445511,13.891199,2.4532175,10.58193,1.8557974,9.579334,2.2736669,0.5147972,0.36890188,0.4641525,0.45118263,0.40180767,0.44537747,0.37867594,0.50538594,0.3764541,0.38254097,0.42918965,0.3763661,2317.995466,2521.884438,21.00559784,15.84284815,19.18488661,18.77241976,18.57317024,18.80312055,47.20165455,5099.656798,112.3471467,0.09058006,-0.068074184,0.119811126,0.049445026,-0.007331812,0.002951036,0.000760095
LALA Myke Towers,1,reggae,electronic,0.5448754,0.7798502,5.3547635,4.371089,0.93758106,0.062418967,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.12270645,0.8772936,0.39517328,0.60482675,0.9298543,0.070145644,0.649714,0.35028592,0.45562795,0.5443721,0.032475546,0.9675245,0.82669365,0.17330632,0.16223092,0.8377691,0.2565333,0.7434667,-77.829285,102.277084,-0.1767487,11.505634,4.0529213,8.806106,-0.22760005,8.290341,-2.162199,6.582982,0.11097536,0.33584544,-3.9679916,0.3123326,0.39473853,0.27951622,0.30618143,0.28985953,0.4511309,0.5534754,0.40032178,0.45276907,0.3963105,0.513276,0.35810104,1955.374764,2313.010683,20.32273522,16.87529666,18.83672784,18.9811168,20.26707812,19.67782598,49.42806716,4411.203586,92.28515625,0.064892149,-0.117129633,-0.140646311,-0.049825852,-0.148019457,0.025810186,0.009606199
"Into Me Krimsonn, Victoria Medve",1,dance,dance,0.3820569,0.83574295,5.355499,4.3366957,0.9499425,0.050057407,"passionate, rousing, confident, boisterous, rowdy",0.11002949,0.8899705,0.33905038,0.6609496,0.8430609,0.15693909,0.5779362,0.42206386,0.5080346,0.49196544,0.18574142,0.8142585,0.8442396,0.15576045,0.10438147,0.8956185,0.092143185,0.90785676,-47.26498,85.89311,11.554175,20.845728,7.791023,4.283984,0.55381006,6.918544,-3.1030567,5.561802,-6.601227,-1.4507136,-4.1544366,0.5039527,0.31710404,0.3461649,0.2913393,0.44753772,0.42227784,0.26706147,0.36445498,0.42281494,0.63927585,0.42737812,0.39338693,2554.547015,2712.642938,19.95539974,15.25042391,18.85352773,18.80981412,18.8836457,17.64314237,48.47483337,5682.034098,129.1992188,0.097670718,0.151211539,0.085138664,-0.117112046,0.029483644,-0.002063696,0.027211735
Backyard Boy Claire Rosinkranz,1,pop,electronic,0.45231628,0.57341975,5.351316,4.3730865,0.8680723,0.13192773,"rollicking, cheerful, fun, sweet, amiable/good natured",0.04693721,0.9530628,0.63203835,0.36796162,0.69973046,0.30026957,0.22787851,0.77212155,0.50815284,0.4918472,0.2506354,0.7493646,0.7967539,0.20324616,0.14337121,0.8566287,0.16299443,0.8370056,-141.74985,94.0908,5.561744,20.29652,8.762533,6.2917166,3.8234608,-6.3177586,4.6550937,-0.33993417,-1.6770586,1.6555166,-5.1999726,0.41424397,0.32334277,0.37162697,0.30367845,0.37676957,0.44452134,0.2893116,0.2834282,0.31095678,0.4720503,0.34811333,0.33204913,1872.94311,2123.781675,20.18944889,16.15772002,20.34033666,19.20476883,20.14818396,19.45251107,42.40196363,3847.785225,135.9991776,0.080155004,0.029888441,0.077084129,-0.104780838,-0.018028976,-0.014028561,-0.001460351
Ghost Justin Bieber,1,pop,electronic,0.29884923,0.5392682,5.252885,4.381007,0.6457243,0.3542757,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.09072338,0.90927666,0.1735263,0.82647365,0.56960154,0.43039846,0.24786323,0.7521368,0.5052904,0.49470958,0.32057375,0.67942625,0.58176214,0.4182379,0.38834858,0.61165136,0.38059232,0.6194077,-137.59589,121.045685,-1.7336917,12.377531,7.182905,6.1502767,-1.3906327,-0.649217,-2.7164395,2.285688,-3.493062,0.7023632,-4.7644787,0.23495358,0.37127674,0.55483216,0.31363428,0.33850068,0.25251243,0.3986549,0.3120375,0.30554205,0.46319014,0.30670276,0.33952472,1719.647926,1946.306769,19.00639879,15.2350734,18.70029526,18.35963914,19.44484969,20.72194303,47.38065978,3630.909212,151.9990809,0.075007134,0.244261163,-0.039285586,-0.011277559,-0.12054167,-0.021728772,0.010044159
Houdini Eminem,1,hiphop,Hip-Hop,0.46764266,0.83745605,5.3952093,4.51211,0.9436664,0.05633357,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.18021393,0.81978613,0.71469027,0.28530976,0.88351566,0.116484314,0.78501225,0.21498771,0.47936684,0.52063316,0.011730149,0.98826987,0.792308,0.20769207,0.08745765,0.91254234,0.6880012,0.3119988,-128.9892,81.32566,9.498859,25.174086,6.514873,11.313372,-3.2449539,5.6318927,-2.0816462,4.448375,0.759917,4.7635255,-2.0117598,0.5180851,0.47703514,0.50409466,0.503334,0.54580784,0.48727056,0.4649854,0.4676442,0.46906704,0.5085838,0.47588155,0.5059454,2546.24028,2635.55489,22.32108493,13.59703079,16.41444409,16.26440531,16.701181,16.32592643,46.75877946,5506.110066,129.1992188,0.11039355,0.072285308,-0.013874114,-0.033898102,0.048631967,0.018240538,-0.008225376
Hide Away Daya,1,pop,electronic,0.4834414,0.72155046,5.264236,4.333046,0.8872686,0.11273133,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.20200388,0.7979961,0.45317826,0.5468218,0.7898815,0.21011847,0.47244546,0.5275546,0.49808466,0.50191534,0.087157376,0.91284263,0.8568594,0.14314057,0.087474786,0.91252524,0.23974162,0.7602583,-131.07326,82.965706,11.1969185,15.913734,7.785947,2.069207,-0.7808608,-1.2846582,-4.74859,-2.091912,-6.6102624,2.7223227,-8.530396,0.40981576,0.41353562,0.4964565,0.3572731,0.37817034,0.2957599,0.39782956,0.37588713,0.31431338,0.374437,0.364014,0.5017093,2420.23368,2571.822978,17.79936419,15.78299927,18.56084367,18.27212117,18.79251496,18.58012689,46.56595986,5231.012416,95.703125,0.101542578,0.13257193,-0.016124188,0.032074397,-0.092720242,-0.034485617,-0.015163555
Human Rag'n'Bone Man,1,hiphop,electronic,0.40617347,0.65931356,5.404801,4.4022636,0.88208234,0.11791762,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.08096402,0.9190359,0.5120472,0.48795283,0.6905129,0.3094871,0.36916274,0.63083726,0.46566218,0.5343378,0.14409561,0.8559044,0.5075949,0.4924052,0.02866768,0.9713324,0.749286,0.250714,-85.74563,116.819336,-4.723572,15.85949,7.7018614,2.6202407,-4.497663,10.97224,-6.7903113,0.08180777,-1.972107,-0.7987063,-0.9931282,0.39283094,0.42702618,0.36083776,0.36055902,0.35932553,0.4600885,0.333506,0.29926258,0.3802071,0.41317746,0.5901778,0.43103057,1822.705556,2113.182168,18.27772682,15.45015854,17.21491514,17.47444828,17.96121041,18.53430434,49.72736707,3756.151527,151.9990809,0.0807786,0.020972743,-0.074714317,0.067160506,-0.088518787,-0.015387156,-0.027466024
What You Know Bout Love Pop Smoke,1,hiphop,Hip-Hop,0.3103323,0.7043685,5.380627,4.5984564,0.9752399,0.024760088,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.21705087,0.78294915,0.28873256,0.7112675,0.8251681,0.17483191,0.41464034,0.5853597,0.44856748,0.5514325,0.029645806,0.9703542,0.8926284,0.10737157,0.04505573,0.95494425,0.6571118,0.34288818,-82.71099,79.7811,21.728851,21.579477,-3.9517276,-0.7540171,-7.4427333,5.0856056,-11.650723,4.467443,-13.310457,0.9485894,-0.55957925,0.49293506,0.3906959,0.4663514,0.3975294,0.37610313,0.43263075,0.42346668,0.5257929,0.4128882,0.47522876,0.5369567,0.4287836,2692.533461,2625.656554,19.73734681,14.32023896,18.39664476,18.82854673,17.16374527,18.62300644,51.07291178,5617.931326,172.265625,0.116280298,-0.070376119,0.101788328,0.137222223,-0.032295562,0.012717532,0.045136617
People Libianca,1,pop,rnb,0.58023405,0.6316597,5.3465424,4.391693,0.8912706,0.10872942,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.024890864,0.9751092,0.16343404,0.8365659,0.70874995,0.29124993,0.1420961,0.857904,0.5079988,0.49200115,0.06459476,0.9354052,0.7018315,0.29816857,0.09962335,0.9003767,0.38514456,0.61485547,-150.45374,89.49478,23.276125,18.01494,5.144326,0.2444078,5.220734,-13.049341,-1.8157717,-0.8992808,-9.885254,-2.437171,-5.191485,0.2600402,0.25609848,0.20401911,0.3284543,0.26090983,0.35494196,0.23662509,0.2769928,0.5121114,0.3323607,0.35202035,0.20944394,1946.141265,2479.646011,22.99563813,17.82294,20.34373032,18.35528322,18.58241479,18.87944325,42.97404112,4506.070981,99.38401442,0.054331444,-0.313843107,-0.039765211,-0.022559553,0.009936362,-0.029920586,-0.014034079
"Cool for the Summer - Sped Up (Nightcore) Demi Lovato, Speed Radio",1,electronic,electronic,0.3559275,0.5834462,5.176315,4.361746,0.8725663,0.1274338,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.17352505,0.82647496,0.55616874,0.44383132,0.88078517,0.119214796,0.6790821,0.32091793,0.47437516,0.5256248,0.054444894,0.94555515,0.88769966,0.11230028,0.21290198,0.7870981,0.38631168,0.61368823,-120.57615,87.36836,-7.073421,24.916779,4.8804207,8.227866,3.1538563,8.394188,1.3116734,4.109608,1.6857197,4.086625,-0.37366104,0.40894336,0.39320996,0.5955855,0.41573057,0.38417727,0.45916295,0.32841697,0.3940005,0.3127565,0.43111187,0.33665073,0.301917,2405.015569,2387.820248,20.14086544,14.18304411,17.61437287,18.27976546,18.21474246,17.7048055,46.82919552,4980.238346,123.046875,0.105442227,0.065643771,0.073303543,-0.035173646,-0.035787398,-0.001688877,-0.037445392
Talk About Dynin,1,electronic,dance,0.43535632,0.9527044,5.113394,4.3438616,0.95794797,0.042052004,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.23374695,0.7662531,0.62991846,0.37008148,0.95749474,0.042505357,0.83392555,0.16607448,0.46365035,0.5363496,0.003139033,0.996861,0.96312886,0.036871094,0.10508143,0.89491856,0.19336042,0.8066396,-78.09642,54.90006,0.49890548,22.874655,3.4261792,11.971657,4.9735904,3.5990667,6.4354587,4.8908777,-1.3224183,4.5820465,-2.1317227,0.47568926,0.48679018,0.43939406,0.5778151,0.43794617,0.5238557,0.5716536,0.45335925,0.42505124,0.4534712,0.55558556,0.45010003,3157.8058,2875.360025,20.58033616,14.24779452,15.94502417,16.49662602,17.41984255,17.47018263,47.12059767,6558.371878,151.9990809,0.147818274,-0.085257355,-0.038356893,0.061131017,-0.114213725,0.005475627,0.029985886
Shooting Stars Bag Raiders,1,pop,electronic,0.52551425,0.8047242,5.3337483,4.330539,0.967627,0.032372963,"passionate, rousing, confident, boisterous, rowdy",0.059748914,0.94025105,0.59625983,0.40374014,0.869923,0.13007703,0.6672664,0.33273354,0.5048477,0.4951523,0.016745524,0.9832544,0.9739498,0.026050188,0.35437253,0.6456275,0.20276031,0.79723966,-71.98034,80.2711,-0.7864944,24.375235,-1.2018594,7.589503,-2.0382617,5.085643,-4.8624153,0.3361698,-4.6888204,3.6453335,-3.1396527,0.34271348,0.39449072,0.35640782,0.48077074,0.41483676,0.37221855,0.5107039,0.29726937,0.36019734,0.2686453,0.3848258,0.5293151,2462.369018,2400.70658,19.84470972,15.89892589,19.57301601,18.46265937,19.1545348,19.76434128,49.35448665,5144.425781,123.046875,0.120847137,-0.042844417,-0.172952264,0.06655707,0.019330142,-0.006083467,-0.000480919
Anti-Hero Taylor Swift,1,pop,pop,0.50664264,0.6560356,5.2152667,4.4184246,0.77391183,0.22608817,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.100203805,0.89979625,0.2081332,0.79186684,0.6025608,0.39743912,0.27413765,0.7258624,0.5079183,0.49208167,0.2554266,0.7445735,0.62404335,0.37595668,0.101346195,0.8986538,0.31854442,0.6814556,-189.97351,97.24666,-6.884626,21.282312,7.5252023,1.9722669,5.86256,2.0848224,2.3906248,5.8248825,-0.99314904,2.7476027,-2.1887333,0.41822428,0.39879388,0.36305264,0.40682122,0.42938155,0.35972583,0.42213842,0.35389763,0.40758875,0.3897926,0.42393,0.51500946,2106.796954,2270.142831,18.35414832,14.83068509,17.58991921,17.24334804,17.79262098,19.29649431,47.39160398,4235.922839,95.703125,0.092403516,0.043653347,-0.134795346,-0.025369198,0.03328945,0.019668565,-0.024417193
Say It Right Nelly Furtado,1,electronic,Hip-Hop,0.18093805,0.7459369,5.388005,4.5090356,0.961891,0.038109053,"rollicking, cheerful, fun, sweet, amiable/good natured",0.17658493,0.82341504,0.42324102,0.576759,0.8971304,0.10286958,0.7814223,0.21857771,0.45196402,0.5480359,0.001520364,0.9984796,0.9295369,0.07046322,0.09178791,0.9082121,0.20049705,0.79950297,-82.39216,82.132706,0.48906666,19.348782,-0.2823436,7.9401746,0.3512051,-0.14085735,4.6321564,10.039513,1.9296536,6.2754188,-2.4974933,0.49846393,0.44925913,0.4176738,0.4722989,0.4793619,0.5789498,0.43264437,0.52088267,0.53235537,0.4298973,0.4170783,0.39672476,2411.903157,2481.819396,15.99807935,13.77311263,16.63559262,16.68700209,18.17747756,17.69591143,48.2388949,5042.274268,78.30255682,0.11745294,-0.062092859,0.048288504,-0.098249265,-0.007885093,-0.008439187,-0.01028056
Say Yes To Heaven Lana Del Rey,1,pop,female vocalists,0.6523434,0.34563178,5.129447,4.4013047,0.59836674,0.4016333,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.006054932,0.99394506,0.05615622,0.9438438,0.09632715,0.9036728,0.018723913,0.9812761,0.51446044,0.48553964,0.7052014,0.29479858,0.5997786,0.40022138,0.4218613,0.5781386,0.26311356,0.73688644,-157.12294,150.82764,-5.3472958,38.20876,12.097545,1.9249808,6.9829087,-1.9263002,7.3448606,-0.46242175,-6.973456,-7.602473,-9.325538,0.22084746,0.45437795,0.31932372,0.23421198,0.30978635,0.29256073,0.4769896,0.28598663,0.3333984,0.5754262,0.34167618,0.2695463,1150.958971,1600.562243,23.16146519,17.99752485,20.34667394,21.72792207,21.11617597,21.75247527,45.82875999,2342.095523,99.38401442,0.045711037,0.183139891,-0.238771775,-0.167366907,-0.140317092,0.011040805,0.065451242
Numb Little Bug Em Beihold,1,pop,pop,0.64947367,0.63129914,5.391888,4.4280906,0.8836478,0.116352156,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.0426517,0.9573483,0.53753537,0.4624646,0.7014577,0.29854226,0.2963044,0.7036956,0.5251527,0.47484732,0.11507478,0.8849251,0.63881505,0.36118495,0.07558863,0.92441136,0.16309156,0.8369085,-94.98645,75.017235,-9.314967,14.636487,-3.8325925,3.7369392,-4.69389,-4.024497,-2.4768498,-2.442213,-1.1693046,-2.446676,-3.2222185,0.32188392,0.41214442,0.38873366,0.47859174,0.3363113,0.28615493,0.3598228,0.30879885,0.34049293,0.26296368,0.33484724,0.35234687,2562.85664,2442.845768,22.16893316,18.15706581,20.11261204,18.74976902,18.89698102,18.38848205,46.59494771,5253.191793,172.265625,0.115177829,-0.089191453,-0.149936737,0.101393585,0.004446747,0.013311939,0.00332707
Linger - SiriusXM Session Royel Otis,1,pop,rock,0.6218456,0.5803046,5.299029,4.3910604,0.5192459,0.48075408,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.042611796,0.9573882,0.3007271,0.6992729,0.24452311,0.75547683,0.3129552,0.68704486,0.5254191,0.47458085,0.47636923,0.52363074,0.18351944,0.8164806,0.114977054,0.88502294,0.5090736,0.4909264,-163.83842,116.05515,-27.213163,20.179531,13.293795,-4.837843,-1.2711072,-10.162437,-6.289858,1.746445,-7.2322445,-3.4375165,-11.126266,0.14104003,0.34295356,0.5076743,0.23138481,0.2714908,0.21784365,0.4379143,0.3505207,0.25438613,0.4166868,0.22328988,0.22288594,1999.755045,2145.056524,18.50937647,17.7470519,21.68230068,19.63541713,21.13896069,23.19256371,50.45961427,4031.821213,99.38401442,0.096286416,0.338591055,-0.002875775,-0.04605151,-0.117828886,0.015174862,0.026241853
Too Much Ben Becker,1,pop,electronic,0.35171548,0.58902353,5.2143545,4.422477,0.81147015,0.18852985,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.10367873,0.89632124,0.13588136,0.8641187,0.68445504,0.315545,0.24726939,0.7527306,0.4900447,0.5099553,0.14395674,0.85604334,0.80663544,0.19336455,0.2132307,0.78676933,0.5086611,0.4913389,-164.32425,96.060814,19.458,25.781431,0.5515577,10.70092,2.92542,4.7645454,-2.9858918,3.3572183,2.790872,-1.3288379,-4.8700294,0.32160854,0.2641304,0.33906224,0.41645595,0.38114274,0.451776,0.39214292,0.51232636,0.48205182,0.4523722,0.56586605,0.3927357,1959.176973,2344.025391,19.62315213,15.51834352,17.742569,17.52802676,19.13598068,18.05673891,48.35033344,4357.314409,86.1328125,0.066927116,-0.151693423,0.064567128,0.084701992,0.023819109,-0.006615694,-0.008742975
"She Knows (feat. Amber Coffman & Cults) J. Cole, Cults, Amber Coffman",1,hiphop,electronic,0.23008987,0.6595218,5.32753,4.5599475,0.8987746,0.101225294,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.22119536,0.7788047,0.34136665,0.65863335,0.8057913,0.1942087,0.5774106,0.4225894,0.49107286,0.50892717,0.057513125,0.94248676,0.9250446,0.074955374,0.3600493,0.6399507,0.4010958,0.5989042,-113.322,110.717,-4.7927036,21.355337,7.413409,11.989369,7.297952,7.192846,4.3679585,7.139598,-1.4507736,5.691408,-1.2271725,0.46537685,0.5048825,0.43951693,0.46432632,0.4979227,0.4480556,0.45940843,0.49771374,0.6272229,0.5688612,0.46931833,0.4660774,1823.245515,2148.408927,17.62831075,13.39481218,16.36759001,15.82886466,16.55804903,17.82185168,48.08567488,3800.35713,117.4538352,0.069489155,0.00028242,-0.087621486,-0.091489336,0.066539972,0.026895723,0.000869271
Mirror PLUS2,1,rock,electronic,0.43872616,0.62836015,5.276934,4.3826466,0.90205085,0.097949155,"humorous, silly, campy, quirky, whimsical, witty, wry",0.34457654,0.65542346,0.37086678,0.6291332,0.7989049,0.20109504,0.541211,0.45878902,0.48045322,0.5195468,0.034433234,0.9655668,0.94281393,0.057186153,0.7210564,0.2789436,0.53937405,0.46062592,-20.72571,74.89095,1.8524541,28.93198,13.340431,0.8369175,-3.4397423,3.3249888,-2.372971,3.4216783,-0.5269654,3.4987352,-0.36479613,0.27209714,0.3095746,0.4027057,0.33674568,0.3916036,0.3413776,0.39869103,0.33518323,0.37571567,0.39104402,0.34147668,0.37241784,2423.606048,2554.435148,17.28209642,14.41281749,18.14221745,17.1954985,18.92348181,17.82156801,45.56558009,5279.125528,117.4538352,0.103100068,0.046406388,-0.067768959,0.030719064,-0.036830186,-0.011395047,0.003856729
Players Coi Leray,1,hiphop,Hip-Hop,0.4540534,0.8069076,5.4683013,4.4163017,0.9999519,4.81E-05,"rollicking, cheerful, fun, sweet, amiable/good natured",0.2019599,0.7980401,0.6511099,0.3488902,0.9239563,0.076043636,0.7914877,0.20851229,0.49737263,0.5026274,0.001538361,0.9984616,0.74129486,0.25870514,0.022806704,0.97719324,0.22008859,0.77991146,-124.92783,75.85329,11.965985,24.197819,6.181372,8.4614105,8.496632,0.6464448,3.9892738,3.2985182,1.3305634,3.2088165,-0.11599739,0.47085005,0.5000974,0.4758932,0.48818973,0.42913434,0.40280068,0.44012806,0.47498503,0.56137925,0.52973336,0.45947737,0.4741752,2620.085323,2569.999484,17.86834882,15.42557775,17.84154663,17.16655301,17.45497412,17.69883117,45.02072541,5285.029579,103.359375,0.122664253,-0.016918549,-0.035892852,-0.024144514,0.031042722,-0.017660398,0.009031818
"Lemonade Internet Money, Gunna, Don Toliver, NAV",1,hiphop,Hip-Hop,0.41399187,0.5743568,5.32415,4.4149246,0.8378214,0.16217856,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.11137254,0.88862747,0.56570226,0.4342977,0.7761872,0.22381283,0.41994822,0.5800518,0.50508827,0.49491176,0.18350072,0.8164993,0.6153135,0.3846865,0.19044286,0.8095572,0.5303576,0.46964243,-118.25064,84.48016,13.211419,18.959845,9.936764,1.9635886,-2.1673372,3.5269487,-7.816923,3.23735,-5.8245716,-1.6004957,-2.5006661,0.3837605,0.441645,0.3220491,0.41646123,0.38185015,0.3155263,0.3700877,0.34599748,0.4922131,0.40092057,0.38000673,0.4295906,2246.990611,2423.466389,19.76357704,16.60136997,19.62432041,18.77241493,18.96957792,18.60220083,47.52837463,4871.328759,143.5546875,0.080435212,-0.033826776,-0.166104954,-0.048659453,0.080755696,-0.014793295,0.01359973
TEXAS HOLD 'EM Beyoncé,1,pop,pop,0.65350306,0.550887,5.4117866,4.446782,0.92379683,0.07620314,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.017918253,0.9820818,0.60794824,0.3920517,0.5952451,0.40475488,0.32143778,0.6785622,0.48727122,0.5127287,0.25789008,0.74210995,0.6559961,0.34400395,0.0930544,0.9069455,0.20379238,0.79620767,-100.96141,97.53138,21.746683,25.63506,14.200722,5.8878646,12.248075,-4.5684104,1.7786497,4.875731,-5.331803,0.63843036,-1.8657864,0.30969554,0.36717185,0.5048311,0.31539112,0.2723489,0.27058613,0.38603538,0.35846496,0.42296812,0.55870205,0.40122676,0.38573265,2085.962608,2601.410445,19.40772083,16.77859314,19.20655583,19.07343082,19.67295235,19.77742727,45.21736013,4738.868804,112.3471467,0.072496391,0.07289139,0.054387467,-0.051512348,-0.189989451,0.004995246,-0.012895802
Paint The Town Red Doja Cat,1,hiphop,Hip-Hop,0.45089507,0.57864124,5.326977,4.4695897,0.82277197,0.17722803,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.11814508,0.88185495,0.5138507,0.48614928,0.74145406,0.258546,0.32499886,0.67500114,0.47251403,0.52748597,0.054825842,0.94517416,0.7871309,0.21286905,0.16112685,0.83887315,0.3005562,0.6994438,-168.55627,89.63366,11.032954,12.808077,6.578963,3.192407,6.547887,3.6411657,2.4979377,3.6699748,-1.5147197,-0.07269456,1.4206678,0.42007735,0.33614254,0.38477448,0.33751118,0.38952324,0.3670932,0.35797173,0.5243333,0.5266404,0.5806458,0.5653793,0.4598298,2253.19398,2460.627824,20.3289002,15.77793209,19.09475254,18.90378876,17.77065465,18.15200379,47.07179484,4830.256488,99.38401442,0.084356955,0.127080184,0.117804072,-0.00891714,-0.010823479,0.055660055,0.005088667
